raceId,rank,factor1,factor2,factor3,factor4,factor5,factor6,factor7,factor8,factor9,factor10
32476,12,0.0454545,88,87,131,6,0,1,0.0625767,51,0
32476,2,0.0869565,92,85,118,2,0,0,0.0464072,31,0
32476,4,0.0434783,85,92,120,10,0,0,0.0719424,60,0
32476,10,0,86,88,128,3,0,1,0.0993852,97,0
32476,14,0.0666667,88,89,126,13,0,0,0.0596798,41,0
32476,3,0.2,94,93,129,1,0,1,0.0690073,57,0
32476,11,0,84,76,120,12,0,1,0.0546793,52,0
32476,1,0.166667,94,95,128,8,0,1,0.0935374,55,0
32474,12,0.0384615,92,93,123,10,1,0,0.0464072,31,0
32474,5,0.12,92,89,123,7,1,0,0.0706714,20,0
32474,1,0.0952381,84,81,114,6,1,0,0.0993852,97,0
32474,8,0,94,90,126,2,1,0,0.0277778,16,0
32474,4,0.130435,90,91,132,4,1,0,0.0973036,83,0
32474,10,0.0625,88,89,130,3,0,0,0.0365135,31,0
32474,6,0.1,92,90,133,1,1,0,0.181653,200,0
32474,3,0.0769231,94,93,125,5,1,0,0.0596798,41,0
32474,9,0,94,93,112,11,1,0,0.0783217,56,0
32474,7,0.0769231,92,91,127,12,1,0,0.144956,148,0
32474,2,0,91,88,127,9,1,0,0.0719424,60,0
32474,11,0.166667,92,94,126,8,1,0,0.0546793,52,0
32472,12,0.105263,86,90,127,9,0,1,0.0365135,31,0
32472,11,0.0555556,91,95,124,13,0,1,0.0625767,51,0
32472,10,0.0526316,96,94,120,8,0,1,0.0973036,83,0
32472,6,0.0384615,89,88,110,3,0,1,0.0596798,41,0
32472,7,0,89,93,122,5,0,0,0.0690073,57,0
32472,8,0.125,84,89,130,7,0,1,0.0546793,52,0
32472,5,0.047619,90,90,130,12,0,0,0.0783217,56,0
32472,14,0.0625,87,83,112,4,0,0,0.0277778,16,0
32472,3,0.0714286,92,89,110,2,0,1,0.0610687,8,0
32472,9,0.0833333,88,89,130,10,0,1,0.0823828,65,0
32472,2,0.047619,89,95,129,11,0,1,0.0719424,60,0
32472,4,0,90,86,120,6,0,0,0.0706714,20,0
32472,13,0,84,83,127,1,0,0,0.0466321,18,0
32472,1,0,87,96,127,14,0,1,0.181653,200,0
32471,1,0,93,97,111,6,0,0,0.0365135,31,0
32471,7,0.0666667,92,94,108,7,1,0,0.0610687,8,0
32471,2,0,92,93,123,2,1,0,0.181653,200,0
32471,3,0.0740741,92,88,129,9,1,0,0.144956,148,0
32471,10,0,88,95,114,11,1,0,0.0625767,51,0
32471,5,0,88,94,125,5,1,0,0.0719424,60,0
32471,4,0,88,84,110,10,1,0,0.0596798,41,0
32471,9,0,84,85,127,1,1,0,0.0783217,56,0
32471,8,0,89,90,121,3,1,0,0.0546793,52,0
32471,6,0,90,90,133,4,1,0,0.0690073,57,0
32471,11,0,86,84,131,8,0,0,0.0993852,97,0
32486,12,0.166667,93,91,127,11,1,0,0.0461538,18,0
32486,6,0.1,94,93,126,6,1,0,0.0671378,38,0
32486,4,0.05,93,87,115,7,1,0,0.100712,99,0
32486,10,0.210526,92,100,107,4,1,0,0.0588235,8,0
32486,11,0.230769,93,95,127,1,1,0,0.0542797,52,0
32486,8,0.142857,94,95,125,5,1,0,0.145401,147,0
32486,5,0.111111,94,93,121,12,1,0,0.0965517,56,0
32486,1,0.333333,199,99,119,9,1,0,0.180822,198,0
32486,9,0.176471,96,91,116,2,1,0,0.0696864,20,0
32486,7,0.0769231,96,96,117,8,1,0,0.0644362,52,0
32486,2,0.230769,96,100,125,10,1,0,0.0985748,83,0
32486,3,0.428571,95,93,119,3,1,0,0.134472,126,0
32482,14,0.0384615,91,95,125,6,0,0,0.0279232,16,0
32482,12,0.142857,88,90,128,7,0,0,0.0820707,65,0
32482,10,0.0434783,94,93,121,5,1,0,0.134472,126,0
32482,13,0.0555556,92,90,120,9,0,0,0.0644362,52,0
32482,3,0,94,91,115,14,0,0,0.0696864,20,0
32482,7,0,92,90,113,3,0,0,0.0542797,52,0
32482,8,0.0526316,92,98,123,4,0,0,0.0368171,31,0
32482,11,0,91,96,126,11,0,0,0.180822,198,0
32482,9,0.05,84,88,110,10,0,0,0.0599415,41,0
32482,1,0.166667,88,90,122,2,0,0,0.100712,99,0
32482,2,0,89,90,106,12,1,0,0.0671378,38,0
32482,4,0,85,88,129,8,1,0,0.0461538,18,0
32482,6,0,91,90,125,1,0,0,0.0456621,30,0
32482,5,0.0833333,92,99,133,13,1,0,0.145401,147,0
32496,7,0.111111,93,98,132,3,0,0,0.0816583,65,0
32496,4,0,94,97,119,9,0,0,0.0539419,52,0
32496,8,0.185185,90,94,120,12,0,1,0.0453172,30,0
32496,5,0.125,90,84,132,4,0,1,0.133475,126,0
32496,1,0.210526,94,96,121,6,0,1,0.146078,149,0
32496,10,0.111111,90,93,122,5,0,1,0.036643,31,0
32496,12,0.166667,94,98,118,7,0,0,0.0594203,41,0
32496,6,0.117647,94,98,132,10,0,1,0.0787992,42,0
32496,3,0,88,100,123,2,0,1,0.0637255,52,0
32496,2,0.285714,95,98,115,8,0,0,0.0709459,21,0
32496,9,0.2,89,87,121,11,0,1,0.0680191,57,0
32496,11,0,88,91,119,1,0,1,0.0706587,59,0
32493,8,0.125,90,95,111,5,0,1,0.0637255,52,0
32493,4,0,91,88,133,9,0,1,0.0454545,18,0
32493,1,0.0333333,94,90,121,8,0,1,0.0709459,21,0
32493,2,0.0882353,96,100,129,3,0,1,0.0816583,65,0
32493,10,0.0434783,90,90,118,4,0,1,0.0539419,52,0
32493,12,0.0833333,92,96,122,10,0,1,0.0706587,59,0
32493,9,0.125,94,95,130,1,0,1,0.0787992,42,0
32493,5,0.0714286,91,89,129,11,0,0,0.146078,149,0
32493,3,0.0555556,91,92,114,2,0,1,0.036643,31,0
32493,11,0.15,94,92,132,6,0,1,0.0680191,57,0
32493,7,0,85,86,111,12,0,1,0.0594203,41,0
32493,6,0.0714286,92,93,129,7,0,1,0.133475,126,0
32489,7,0.0555556,92,94,115,10,1,0,0.0706587,59,0
32489,6,0.047619,89,85,115,9,1,0,0.0453172,30,0
32489,10,0.0555556,92,95,127,5,1,0,0.0594203,41,0
32489,2,0.047619,94,99,112,6,0,0,0.0637255,52,0
32489,11,0,88,89,130,8,1,0,0.133475,126,0
32489,8,0.037037,92,93,130,7,1,0,0.0709459,21,0
32489,3,0.0555556,90,91,131,3,0,0,0.0539419,52,0
32489,5,0.1,93,88,133,12,1,0,0.146078,149,0
32489,12,0,94,97,113,4,1,0,0.036643,31,0
32489,9,0,86,85,120,11,1,0,0.057554,8,0
32489,1,0,93,94,120,1,1,0,0.0752089,54,0
32489,4,0,91,97,131,2,1,0,0.0787992,42,0
32501,10,0.0625,94,96,118,8,0,0,0.0761636,54,0
32501,1,0.0434783,95,98,110,5,1,0,0.056338,8,0
32501,9,0.0666667,92,96,120,1,1,0,0.0644362,52,0
32501,13,0,92,95,119,2,0,0,0.132055,124,0
32501,4,0.0714286,94,94,122,10,1,0,0.0686391,58,0
32501,6,0.0666667,95,94,120,7,1,0,0.0723684,22,0
32501,11,0,93,97,123,14,1,0,0.0757576,40,0
32501,2,0,92,96,117,3,1,0,0.0589928,41,0
32501,8,0,88,90,118,9,0,0,0.0543365,52,0
32501,7,0,81,96,119,13,1,0,0.0689238,57,0
32501,5,0,96,98,119,11,1,0,0.0458015,30,0
32501,3,0,93,94,121,6,1,0,0.149062,151,0
32501,14,0,88,88,120,4,1,0,0.045,18,0
32501,12,0,90,87,121,12,1,0,0.0335731,28,0
32499,3,0.117647,95,93,127,6,1,0,0.0689238,57,0
32499,7,0.222222,94,95,114,2,1,0,0.0335731,28,0
32499,6,0.217391,94,89,130,3,1,0,0.0971897,83,0
32499,5,0.375,96,98,133,1,1,0,0.0757576,40,0
32499,1,0.454545,95,97,123,4,1,0,0.0813517,65,0
32499,4,0.2,95,97,124,7,1,0,0.149062,151,0
32499,2,0.571429,95,97,120,5,1,0,0.045,18,0
32498,14,0.0357143,88,87,120,11,0,0,0.056338,8,0
32498,6,0,93,92,124,2,1,0,0.045,18,0
32498,3,0.047619,93,95,133,1,1,0,0.149062,151,0
32498,11,0.0526316,92,92,115,12,1,0,0.0644362,52,0
32498,2,0.0416667,93,87,117,9,1,0,0.0543365,52,0
32498,12,0.05,92,92,119,13,1,0,0.0589928,41,0
32498,7,0.0526316,93,93,128,7,1,0,0.0335731,28,0
32498,4,0,94,97,123,5,1,0,0.0458015,30,0
32498,8,0.0714286,93,96,126,4,1,0,0.028021,16,0
32498,5,0.0967742,93,97,128,10,1,0,0.0761636,54,0
32498,10,0.133333,94,99,132,8,1,0,0.0723684,22,0
32498,1,0,92,95,122,6,1,0,0.0689238,57,0
32498,13,0,85,91,122,14,1,0,0.0971897,83,0
32498,9,0,87,88,125,3,1,0,0.0686391,58,0
32497,7,0.08,88,90,126,10,0,1,0.132055,124,0
32497,8,0,88,86,122,4,0,1,0.056338,8,0
32497,6,0,92,94,113,5,0,1,0.028021,16,0
32497,4,0.05,88,88,110,1,0,1,0.0589928,41,0
32497,5,0,91,88,120,3,0,1,0.045,18,0
32497,10,0,90,91,132,8,0,1,0.0813517,65,0
32497,3,0.0454545,94,99,130,7,0,1,0.0761636,54,0
32497,1,0,90,92,113,11,0,0,0.0689238,57,0
32497,2,0.0588235,91,92,123,2,0,1,0.149062,151,0
32497,11,0,83,79,120,6,0,0,0.0686391,58,0
32497,9,0,88,88,129,9,0,0,0.0543365,52,0
32516,11,0.133333,89,87,127,2,0,0,0.0696822,57,0
32516,9,0.0833333,90,88,129,3,0,1,0.0820896,66,0
32516,3,0.222222,92,95,127,11,0,0,0.0974478,84,0
32516,6,0.142857,92,86,115,13,0,1,0.0757143,53,0
32516,2,0.0769231,90,88,118,12,0,1,0.0705128,22,0
32516,13,0.0434783,91,93,123,4,0,0,0.0440098,18,0
32516,10,0.153846,90,95,121,10,0,1,0.0247748,11,0
32516,7,0.125,92,93,128,6,0,0,0.0679157,58,0
32516,5,0.230769,94,97,120,14,0,1,0.147525,149,0
32516,8,0,90,88,129,7,0,1,0.10233,101,0
32516,12,0,92,88,121,5,0,0,0.0725191,38,0
32516,4,0,88,88,114,8,0,0,0.0684932,10,0
32516,1,0.4,93,90,123,1,0,0,0.184874,198,0
32516,14,0,88,89,118,9,0,1,0.0446841,29,0
32514,8,0.222222,96,96,123,9,0,0,0.0679157,58,0
32514,6,0.1,95,95,123,1,1,0,0.0705128,22,0
32514,4,0.294118,91,84,123,5,0,0,0.0820896,66,0
32514,5,0.153846,93,89,128,7,1,0,0.147525,149,0
32514,3,0.130435,92,84,123,3,0,0,0.0725191,38,0
32514,9,0.176471,95,96,123,4,0,0,0.0974478,84,0
32514,7,0.263158,92,84,123,6,0,0,0.0638298,51,0
32514,1,0.363636,97,96,123,10,0,0,0.13319,124,0
32514,10,0.125,98,95,123,2,0,0,0.10233,101,0
32514,2,0.0714286,94,88,123,8,0,0,0.184874,198,0
32512,5,0.0869565,93,93,120,7,0,0,0.0974478,84,0
32512,6,0.208333,97,100,133,10,0,1,0.0820896,66,0
32512,2,0.0666667,88,88,131,2,0,0,0.10233,101,0
32512,9,0.111111,91,93,114,3,0,0,0.0336943,28,0
32512,11,0,94,98,120,4,0,1,0.0696822,57,0
32512,14,0.05,94,92,117,9,0,1,0.0656304,38,0
32512,10,0.166667,95,100,132,6,0,1,0.0725191,38,0
32512,4,0.0769231,90,90,130,13,0,0,0.0247748,11,0
32512,8,0,85,90,117,11,0,1,0.06,42,0
32512,13,0.0833333,90,88,116,8,0,0,0.0446841,29,0
32512,7,0,93,100,126,14,0,0,0.0440098,18,0
32512,1,0.0666667,95,94,132,5,0,1,0.184874,198,0
32512,3,0,88,93,122,1,0,0,0.0638298,51,0
32512,12,0,86,85,119,12,0,0,0.0757143,53,0
32511,13,0,89,84,117,1,0,0,0.10233,101,0
32511,8,0,91,92,131,10,0,0,0.0440098,18,0
32511,6,0,90,88,113,3,0,0,0.0535714,51,0
32511,5,0.0526316,92,88,122,14,0,0,0.0336943,28,0
32511,2,0,86,86,129,7,1,0,0.0638298,51,0
32511,12,0.047619,88,86,115,12,1,0,0.0705128,22,0
32511,4,0,89,89,108,8,1,0,0.0656304,38,0
32511,7,0,90,89,130,2,1,0,0.13319,124,0
32511,3,0,93,93,133,6,1,0,0.184874,198,0
32511,11,0.0833333,90,89,127,13,0,0,0.0446841,29,0
32511,9,0,89,96,128,9,0,0,0.0696822,57,0
32511,10,0,89,88,114,11,1,0,0.0247748,11,0
32511,1,0,93,97,121,4,1,0,0.0974478,84,0
32511,14,0,87,86,123,5,0,0,0.0757143,53,0
32508,1,0.05,92,87,126,2,1,0,0.184874,198,0
32508,4,0.0588235,92,89,123,4,1,0,0.0535714,51,0
32508,10,0.0454545,88,93,132,5,1,0,0.13319,124,0
32508,2,0.0666667,96,95,129,8,1,0,0.0336943,28,0
32508,3,0.05,92,91,129,1,1,0,0.0705128,22,0
32508,9,0.0416667,92,90,130,12,1,0,0.0820896,66,0
32508,8,0,88,95,112,6,1,0,0.028169,16,0
32508,13,0,88,88,112,3,1,0,0.0757143,53,0
32508,6,0,90,88,111,11,1,0,0.10233,101,0
32508,12,0.0833333,86,93,133,10,0,0,0.0725191,38,0
32508,7,0,94,99,133,7,1,0,0.0679157,58,0
32508,5,0,96,96,114,13,1,0,0.0446841,29,0
32508,11,0,94,94,124,9,0,0,0.147525,149,0
32524,8,0.0909091,89,87,115,2,0,1,0.0742857,52,0
32524,5,0.105263,87,85,124,9,0,1,0.06375,51,0
32524,6,0.0344828,92,95,124,11,0,1,0.189189,203,0
32524,4,0.0555556,89,84,128,8,0,1,0.100101,99,0
32524,2,0.136364,86,88,130,6,0,1,0.144698,146,0
32524,7,0.12,89,86,119,1,0,1,0.0448223,29,0
32524,11,0,85,78,122,4,0,1,0.134409,125,0
32524,3,0,86,89,116,10,0,0,0.0537408,51,0
32524,9,0,88,85,125,7,0,1,0.0432692,18,0
32524,1,0,91,89,124,12,0,0,0.0697674,57,0
32524,12,0,94,94,120,5,0,0,0.0825123,67,0
32524,10,0,91,88,118,3,0,0,0.06875,22,0
32522,10,0.111111,94,99,133,12,1,0,0.0716981,38,0
32522,3,0.037037,90,90,108,8,1,0,0.0733333,11,0
32522,8,0.1,94,94,119,4,1,0,0.0334129,28,0
32522,7,0.0740741,92,94,116,1,1,0,0.0666667,39,0
32522,9,0.178571,94,97,126,6,1,0,0.0596591,42,0
32522,1,0.08,95,97,130,2,1,0,0.0448223,29,0
32522,6,0.05,93,92,127,7,1,0,0.134409,125,0
32522,4,0.0833333,94,93,129,11,1,0,0.100101,99,0
32522,5,0,88,96,114,3,1,0,0.06375,51,0
32522,12,0,94,91,112,9,1,0,0.0742857,52,0
32522,11,0,92,91,133,10,1,0,0.0672854,58,0
32522,2,0,93,92,128,5,1,0,0.0825123,67,0
32521,11,0,76,88,110,2,0,0,0.0596591,42,0
32521,6,0.0869565,91,98,126,5,0,1,0.0666667,39,0
32521,8,0.0416667,92,98,126,7,0,0,0.134409,125,0
32521,3,0,85,85,123,8,0,1,0.0672854,58,0
32521,12,0.047619,89,90,129,9,0,1,0.0537408,51,0
32521,4,0.1,94,100,125,1,0,0,0.189189,203,0
32521,9,0.111111,92,90,129,6,0,1,0.0742857,52,0
32521,10,0,90,89,125,3,0,0,0.0334129,28,0
32521,1,0.0714286,90,86,112,12,0,1,0.0733333,11,0
32521,5,0.0833333,88,83,131,4,0,1,0.0825123,67,0
32521,7,0,93,95,124,11,0,0,0.06875,22,0
32521,2,0,89,88,125,10,0,0,0.0448223,29,0
32518,5,0.0869565,94,95,127,2,1,0,0.0334129,28,0
32518,10,0.0625,94,94,107,11,1,0,0.0733333,11,0
32518,8,0.0666667,95,98,117,7,1,0,0.06375,51,0
32518,3,0.0666667,94,98,122,8,1,0,0.0742857,52,0
32518,1,0.0689655,92,91,128,4,1,0,0.144698,146,0
32518,7,0.117647,97,99,123,10,1,0,0.0666667,39,0
32518,6,0,94,94,130,5,1,0,0.189189,203,0
32518,4,0.125,95,90,133,3,1,0,0.06875,22,0
32518,12,0,92,95,127,9,1,0,0.0672854,58,0
32518,9,0,93,88,111,12,1,0,0.100101,99,0
32518,2,0,85,90,126,1,1,0,0.0432692,18,0
32518,11,0,89,87,132,6,1,0,0.134409,125,0
32534,11,0.157895,93,95,113,6,1,0,0.0286225,16,0
32534,10,0.0555556,94,96,130,8,1,0,0.0714286,38,0
32534,12,0.214286,92,90,131,4,1,0,0.0528541,50,0
32534,7,0.166667,95,95,121,11,1,0,0.0451306,19,0
32534,9,0.0740741,95,96,121,12,1,0,0.06375,51,0
32534,8,0.0769231,94,98,115,3,1,0,0.0676923,22,0
32534,1,0.176471,98,99,122,7,1,0,0.0968921,53,0
32534,3,0.266667,98,100,126,9,1,0,0.0820073,67,0
32534,2,0.133333,98,100,133,2,1,0,0.134698,125,0
32534,4,0.3,96,95,127,1,1,0,0.145833,147,0
32534,6,0.176471,97,96,114,5,1,0,0.0774194,12,0
32534,5,0.272727,94,97,114,10,1,0,0.0991903,98,0
32533,11,0.173913,86,89,117,12,0,1,0.0286225,16,0
32533,9,0.0952381,91,93,132,2,0,1,0.0968921,53,0
32533,10,0.133333,92,99,126,11,0,0,0.0661017,39,0
32533,12,0.0588235,95,97,113,7,0,1,0.0726496,51,0
32533,3,0.263158,96,99,123,8,0,0,0.0774194,12,0
32533,6,0.222222,93,95,124,1,0,1,0.134698,125,0
32533,2,0.1,94,93,126,10,0,1,0.0332147,28,0
32533,5,0.0625,90,87,123,6,0,1,0.0679723,59,0
32533,4,0.0666667,92,91,111,3,0,1,0.06375,51,0
32533,1,0.222222,93,93,125,9,0,1,0.059322,42,0
32533,8,0,90,94,123,5,0,1,0.0451306,19,0
32533,7,0.4,94,94,120,4,0,0,0.0991903,98,0
32530,11,0.12,90,90,114,2,0,1,0.06375,51,0
32530,3,0.0645161,94,96,129,10,0,1,0.0726496,51,0
32530,6,0,88,88,116,5,0,1,0.0528541,50,0
32530,9,0.0769231,90,83,117,8,0,1,0.0774194,12,0
32530,5,0.0952381,91,91,122,1,0,1,0.0968921,53,0
32530,1,0.0714286,92,93,133,6,0,1,0.145833,147,0
32530,8,0,94,87,118,12,0,1,0.0713407,58,0
32530,2,0.0434783,90,88,128,4,0,1,0.0820073,67,0
32530,7,0,96,99,115,11,0,1,0.0991903,98,0
32530,12,0,92,91,128,3,0,1,0.0679723,59,0
32530,4,0,87,90,120,9,0,1,0.0676923,22,0
32530,10,0,86,87,115,7,0,0,0.059322,42,0
32529,7,0,96,94,111,12,1,0,0.0332147,28,0
32529,8,0.047619,91,97,113,3,1,0,0.0447531,29,0
32529,6,0.0833333,93,96,123,9,1,0,0.0774194,12,0
32529,1,0.0454545,95,98,111,7,0,0,0.06375,51,0
32529,3,0.0416667,92,93,119,4,1,0,0.0528541,50,0
32529,12,0,92,89,115,6,0,0,0.0713407,58,0
32529,4,0.05,94,95,113,1,1,0,0.0726496,51,0
32529,5,0.037037,93,95,126,5,1,0,0.0676923,22,0
32529,9,0,92,95,125,10,0,0,0.0451306,19,0
32529,2,0.1,93,91,130,2,1,0,0.145833,147,0
32529,10,0,92,96,122,11,1,0,0.0968921,53,0
32529,11,0,87,91,121,8,1,0,0.0679723,59,0
32527,9,0.0555556,89,82,122,4,0,1,0.0726496,51,0
32527,6,0.037037,88,85,110,3,0,1,0.059322,42,0
32527,8,0.08,90,90,123,10,0,1,0.06375,51,0
32527,12,0.130435,84,84,121,9,0,1,0.0774194,12,0
32527,3,0,86,89,123,5,0,1,0.0679723,59,0
32527,10,0.0416667,90,90,132,6,0,1,0.0447531,29,0
32527,1,0.0555556,94,98,131,8,0,1,0.0528541,50,0
32527,2,0,91,96,131,1,0,0,0.145833,147,0
32527,7,0.05,91,95,113,7,0,1,0.0286225,16,0
32527,5,0,88,95,132,2,0,0,0.0713407,58,0
32527,11,0,85,89,115,12,0,0,0.0332147,28,0
32527,4,0,87,89,126,11,0,0,0.0661017,39,0
32542,4,0,88,98,131,5,0,1,0.0728972,39,0
32542,7,0.0714286,92,91,130,9,0,1,0.0734463,52,0
32542,5,0,95,94,116,10,0,0,0.0534591,51,0
32542,2,0.25,91,100,133,6,0,1,0.145669,148,0
32542,9,0.25,94,97,129,1,0,1,0.0818071,67,0
32542,3,0,93,94,123,8,0,1,0.097589,85,0
32542,1,0,94,83,129,2,0,1,0.100503,100,0
32542,6,0,92,98,123,4,0,1,0.0673516,59,0
32542,8,0.4,93,90,122,7,0,1,0.0976492,54,0
32541,10,0,92,94,126,10,1,0,0.097589,85,0
32541,8,0.0909091,96,97,133,9,1,0,0.0707317,58,0
32541,9,0.04,93,97,126,8,1,0,0.0655462,39,0
32541,2,0.130435,91,95,122,2,1,0,0.100503,100,0
32541,11,0.047619,92,93,116,11,1,0,0.0690691,23,0
32541,5,0.0769231,95,95,120,6,1,0,0.0644362,52,0
32541,6,0.125,92,93,126,4,1,0,0.0734463,52,0
32541,1,0.142857,88,93,126,12,1,0,0.0444965,19,0
32541,12,0,82,75,126,5,0,0,0.0329412,28,0
32541,3,0.0833333,86,81,129,7,0,0,0.0284192,16,0
32541,4,0,97,99,133,1,1,0,0.0818071,67,0
32541,7,0,90,92,133,3,1,0,0.145669,148,0
32539,4,0.136364,88,86,126,7,0,1,0.0818071,67,0
32539,10,0.0555556,84,80,124,8,0,1,0.0329412,28,0
32539,3,0,94,98,115,9,0,1,0.0734463,52,0
32539,11,0.0434783,91,86,113,2,0,1,0.0444104,29,0
32539,8,0.0909091,94,97,133,10,0,1,0.145669,148,0
32539,5,0.0952381,94,92,133,6,0,1,0.133976,125,0
32539,6,0,92,87,124,1,0,1,0.0444965,19,0
32539,2,0.0555556,90,96,126,4,0,1,0.0655462,39,0
32539,9,0,91,94,113,3,0,1,0.0284192,16,0
32539,7,0.0434783,94,95,131,5,0,1,0.100503,100,0
32539,12,0,87,86,131,12,0,0,0.0644362,52,0
32539,1,0,88,90,132,11,0,0,0.0728972,39,0
32536,11,0,87,83,113,7,0,1,0.0284192,16,0
32536,6,0.0833333,92,91,116,12,0,0,0.100503,100,0
32536,3,0,87,90,128,1,0,1,0.0818071,67,0
32536,5,0,94,95,130,10,0,1,0.133976,125,0
32536,4,0,91,93,120,8,0,0,0.0736196,12,0
32536,10,0.0714286,90,91,124,9,0,1,0.0655462,39,0
32536,1,0.0625,88,90,131,4,0,0,0.0444965,19,0
32536,9,0.0769231,90,84,114,11,0,1,0.0444104,29,0
32536,8,0.142857,93,93,131,2,0,0,0.0673516,59,0
32536,7,0,94,98,125,5,0,0,0.097589,85,0
32536,2,0,91,93,121,3,0,0,0.145669,148,0
32536,12,0,92,96,131,6,0,0,0.0534591,51,0
32548,4,0.0952381,91,93,126,6,0,0,0.0760668,41,0
32548,13,0.0588235,90,92,131,1,0,1,0.190789,203,0
32548,6,0.047619,90,87,123,9,0,1,0.0648918,39,0
32548,3,0.047619,87,90,128,8,0,1,0.0647572,52,0
32548,9,0.125,85,80,113,7,0,1,0.0445469,29,0
32548,1,0,89,88,112,11,0,1,0.0736544,52,0
32548,14,0.142857,91,89,133,14,0,1,0.131324,122,0
32548,5,0.0416667,91,93,129,13,0,1,0.0812121,67,0
32548,10,0,86,91,115,2,0,1,0.0699387,57,0
32548,2,0.181818,94,95,130,3,0,1,0.0668934,59,0
32548,11,0.133333,90,88,125,10,0,0,0.145957,148,0
32548,12,0.0625,92,97,118,12,0,1,0.0684524,23,0
32548,8,0,84,95,122,5,0,1,0.0602241,43,0
32548,7,0.0909091,88,87,111,4,0,1,0.0327869,28,0
32545,5,0.0714286,93,98,118,9,0,0,0.0327869,28,0
32545,2,0.0833333,95,98,120,7,1,0,0.0648918,39,0
32545,7,0,90,92,126,1,1,0,0.131324,122,0
32545,6,0.04,92,95,120,8,1,0,0.0516333,49,0
32545,9,0.0588235,94,96,112,2,1,0,0.0736544,52,0
32545,11,0,91,90,113,11,0,0,0.0445469,29,0
32545,3,0,94,91,124,10,1,0,0.190789,203,0
32545,12,0,89,85,122,3,1,0,0.0647572,52,0
32545,8,0,87,92,113,4,0,0,0.026643,15,0
32545,4,0,90,95,110,6,1,0,0.0602241,43,0
32545,1,0.0714286,94,93,133,5,1,0,0.145957,148,0
32545,10,0,86,88,124,12,0,0,0.100806,100,0
32560,3,0.15,92,91,122,8,1,0,0.0642504,39,0
32560,2,0.105263,92,94,128,3,1,0,0.0265018,15,0
32560,5,0.0909091,94,91,130,9,1,0,0.0805288,67,0
32560,12,0,96,95,130,10,1,0,0.147638,150,0
32560,8,0.08,93,91,111,11,1,0,0.0247748,11,0
32560,4,0.272727,94,93,128,12,1,0,0.0635118,51,0
32560,6,0.0740741,93,92,131,1,1,0,0.0985663,55,0
32560,9,0.2,91,88,130,4,1,0,0.0737589,52,0
32560,11,0.103448,94,95,130,6,1,0,0.131324,122,0
32560,1,0.444444,97,98,127,2,1,0,0.100705,100,0
32560,10,0,90,95,121,7,1,0,0.0480549,21,0
32560,7,0.5,96,93,129,5,1,0,0.192488,205,0
32558,10,0.111111,92,89,118,9,0,1,0.0699387,57,0
32558,8,0.0357143,91,95,117,7,0,0,0.100705,100,0
32558,5,0.2,88,88,116,8,0,1,0.0265018,15,0
32558,9,0.1875,90,93,132,10,0,1,0.147638,150,0
32558,1,0.08,91,90,120,3,0,1,0.0805288,67,0
32558,6,0.05,94,93,122,6,0,1,0.131324,122,0
32558,2,0.047619,89,88,124,12,0,1,0.192488,205,0
32558,12,0,86,84,112,2,0,0,0.0635118,51,0
32558,7,0,89,89,123,1,0,0,0.0963719,85,0
32558,4,0,87,92,116,4,0,1,0.0697674,24,0
32558,11,0,88,80,123,11,0,0,0.0247748,11,0
32558,3,0.142857,94,95,130,5,0,0,0.051797,49,0
32557,9,0.0833333,88,88,130,4,1,0,0.0699387,57,0
32557,9,0,87,88,117,1,0,0,0.0445469,29,0
32557,1,0.0588235,94,97,125,5,1,0,0.0642504,39,0
32557,12,0,92,94,120,9,1,0,0.0480549,21,0
32557,3,0,94,93,133,6,1,0,0.147638,150,0
32557,7,0,94,95,131,12,1,0,0.0805288,67,0
32557,6,0,92,90,124,2,1,0,0.0963719,85,0
32557,2,0,92,94,115,11,1,0,0.100705,100,0
32557,11,0,92,93,130,7,1,0,0.0737589,52,0
32557,5,0,92,93,119,8,1,0,0.032445,28,0
32557,8,0,87,83,131,3,1,0,0.051797,49,0
32557,4,0,95,97,129,10,1,0,0.192488,205,0
32556,11,0.0357143,86,83,124,1,0,0,0.032445,28,0
32556,7,0.047619,93,93,133,9,1,0,0.0753676,41,0
32556,2,0.1,94,99,133,3,1,0,0.147638,150,0
32556,5,0.0714286,95,93,133,6,1,0,0.0805288,67,0
32556,8,0,89,91,112,8,1,0,0.0265018,15,0
32556,9,0.0434783,91,92,127,11,1,0,0.192488,205,0
32556,1,0.117647,95,98,132,12,1,0,0.0697674,24,0
32556,4,0,88,89,125,2,0,0,0.0445469,29,0
32556,6,0,90,90,117,5,1,0,0.0642504,39,0
32556,10,0,92,93,111,10,1,0,0.100705,100,0
32556,3,0.0833333,95,98,122,7,1,0,0.0737589,52,0
32556,12,0,90,90,132,4,1,0,0.0665914,59,0
32555,8,0.0869565,92,88,125,9,0,1,0.0642504,39,0
32555,12,0.04,92,86,123,5,0,1,0.0753676,41,0
32555,7,0,87,91,122,1,0,1,0.0665914,59,0
32555,3,0,90,90,115,12,0,0,0.0699387,57,0
32555,1,0.0526316,92,92,121,11,0,0,0.0697674,24,0
32555,5,0.0588235,94,94,130,4,0,1,0.192488,205,0
32555,2,0.08,88,88,129,8,0,1,0.0805288,67,0
32555,11,0,93,91,122,7,0,0,0.0480549,21,0
32555,6,0.0454545,87,90,111,6,0,0,0.100705,100,0
